#####################################################
# This file is used to log scrapes from crawlers.py #
#####################################################

New log created at 02:29:45 on 12/09/2014

Searched http://www.audiokeychain.com for the following:

Owl City, Captains And Cruise Ships, NULL, 125.00, Null, Null, Null, 9B / G
Twenty One Pilots, Car Radio, NULL, 130.00, Null, Null, Null, 8A / Am
Michael Jackson, Carousel, NULL, 78.50, Null, Null, Null, 10B / D
Kelly Clarkson, Catch My Breathe, NULL, 124.00, Null, Null, Null, 1A / Abm
Justin Bieber, Catching Feelings, NULL, 88.00, Null, Null, Null, 5B / Eb
The Everly Brothers, Cathy's Clown, NULL, 120.00, Null, Null, Null, 9B / G
Owl City, Cave In, NULL, 135.00, Null, Null, Null, 3B / Db
Chairlift, Ceiling Wax, NULL, 135.00, Null, Null, Null, 7A / Dm
Jack's Mannequin, Cellular Phone, NULL, 98.25, Null, Null, Null, 6B / Bb
Mr. C The Slide Man, Cha Cha Slide (Original Live Platinum Band Mix), NULL, 122.00, Null, Null, Null, 2B / Gb
Chairlift, Chameleon Closet, NULL, 87.50, Null, Null, Null, 7A / Dm
Daniel Merriweather, Change, NULL, 98.00, Null, Null, Null, 10B / D
Avril Lavigne, Change, NULL, 128.00, Null, Null, Null, 8B / C
Far East Movement, Change Your Life, NULL, 125.00, Null, Null, Null, 9B / G
Gavin Degraw, Chariot, NULL, 167.50, Null, Null, Null, 9B / G
Adele, Chasing Pavements, NULL, 80.00, Null, Null, Null, 4A / Fm
Beyonc&eacute;, Check On It, NULL, 166.00, Null, Null, Null, 9B / G
Rihanna, Cheers (Drink To That), NULL, 160.00, Null, Null, Null, 11B / A
Lady Gaga, Chillin', NULL, 79.00, Null, Null, Null, 9B / G
Prima J, Chilosa, NULL, 96.00, Null, Null, Null, 1B / B
Katy Perry, Choose Your Battles, NULL, 104.00, Null, Null, Null, 9B / G
Britney Spears, Chris Cox Megamix, NULL, 108.00, Null, Null, Null, 3B / Db
Lady Gaga, Christmas Tree, NULL, 109.00, Null, Null, Null, 4B / Ab
Britney Spears, Cinderella, NULL, 110.00, Null, Null, Null, 12A / Dbm
Katy Perry, Circle The Drain, NULL, 135.00, Null, Null, Null, 4B / Ab
Digitalism, Circles, NULL, 140.00, Null, Null, Null, 1B / B
Britney Spears, Circus, NULL, 115.00, Null, Null, Null, 11A / Gbm
Miley Cyrus, Clear, NULL, 80.00, Null, Null, Null, 9B / G
Gorillaz, Clint Eastwood, NULL, 84.00, Null, Null, Null, 1B / B
The Cure, Close To Me, NULL, 92.50, Null, Null, Null, 3A / Bbm
Gym Class Heroes, Clothes Off!!, NULL, 115.00, Null, Null, Null, 1B / B
Fergie, Clumsy, NULL, 92.00, Null, Null, Null, 10B / D
Rihanna, Cockiness (Love It), NULL, 125.00, Null, Null, Null, 4B / Ab
Aqualung, Cold, NULL, 145.50, Null, Null, Null, 7A / Dm
Rihanna, Cold Case Love, NULL, 90.00, Null, Null, Null, 4B / Ab
Natalie Walker, Colorblind, NULL, 110.00, Null, Null, Null, 6B / Bb
Selena Gomez, Come &amp; Get It, NULL, 79.00, Null, Null, Null, 4A / Fm
Hilary Duff, Come Clean, NULL, 118.00, Null, Null, Null, 1A / Abm
Kimbra, Come Into My Head, NULL, 78.26, Null, Null, Null, 3B / Db
Michael Jackson, Come Together, NULL, 89.50, Null, Null, Null, 10A / Bm
Justin Bieber, Common Denominator, NULL, 117.00, Null, Null, Null, 9B / G
Rihanna, Complicated, NULL, 138.00, Null, Null, Null, 8B / C
Avril Lavigne, Complicated (Acoustic), NULL, 75.00, Null, Null, Null, 7B / F
Justin Bieber, Confident, NULL, 134.00, Null, Null, Null, 4A / Fm
Mezo, Connected (Joman Radio Mix), NULL, 135.00, Null, Null, Null, 3A / Bbm
Avril Lavigne, Contagious, NULL, 79.00, Null, Null, Null, 3B / Db
Oliver, Control, NULL, 125.00, Null, Null, Null, 1B / B
Gym Class Heroes, Cookie Jar Feat. The Dream, NULL, 96.50, Null, Null, Null, 10A / Bm
Gwen Stefani, Cool, NULL, 112.00, Null, Null, Null, 10B / D
Mike Posner, Cooler Than Me (Gigamesh Remix), NULL, 96.76, Null, Null, Null, 6A / Gm
Prima J, Corazon (You're Not Alone), NULL, 87.00, Null, Null, Null, 10B / D
Ingrid Michaelson, Corner Of Your Heart, NULL, 114.00, Null, Null, Null, 7B / F
Florence &amp; The Machine, Cosmic Love, NULL, 140.00, Null, Null, Null, 8A / Am
Beyonc&eacute;, Countdown, NULL, 167.35, Null, Null, Null, 7B / F
OneRepublic, Counting Stars, NULL, 122.00, Null, Null, Null, 12A / Dbm
Nelly, Country Grammar, NULL, 81.37, Null, Null, Null, 10A / Bm
Neil Diamond, Cracklin' Rosie, NULL, 128.00, Null, Null, Null, 3B / Db
Karmin, Crash Your Party, NULL, 96.00, Null, Null, Null, 9B / G
Flight Facilities, Crave You, NULL, 120.00, Null, Null, Null, 12A / Dbm
Flight Facilities, Crave You (Adventure Club Remix), NULL, 140.00, Null, Null, Null, 1B / B
Backstreet Boys, Crawling Back To You, NULL, 71.00, Null, Null, Null, 12B / E
Seal, Crazy, NULL, 103.00, Null, Null, Null, 9A / Em
Kat Dahlia, Crazy, NULL, 115.00, Null, Null, Null, 3B / Db
Beyonc&eacute;, Crazy In Love, NULL, 99.00, Null, Null, Null, 5A / Cm
Rihanna, Crazy Little Thing Called Love, NULL, 80.00, Null, Null, Null, 8B / C
Beyonc&eacute;, Creole, NULL, 99.00, Null, Null, Null, 4B / Ab
Britney Spears, Criminal, NULL, 108.00, Null, Null, Null, 9B / G
Britney Spears, Criminal (Varsity Team Mixshow), NULL, 127.00, Null, Null, Null, 8A / Am
Elton John, Crocodile Rock, NULL, 150.00, Null, Null, Null, 9A / Em
John Mayer, Crossroads, NULL, 114.24, Null, Null, Null, 10B / D
Jennifer Paige, Crush, NULL, 115.00, Null, Null, Null, 10B / D
Mandy Moore, Crush, NULL, 102.00, Null, Null, Null, 9B / G
Mandy Moore, Cry, NULL, 86.72, Null, Null, Null, 7B / F
Justin Timberlake, Cry Me A River, NULL, 74.00, Null, Null, Null, 11A / Gbm
Amy Winehouse, Cupid (Deluxe Edition Version), NULL, 88.00, Null, Null, Null, 10B / D
Gym Class Heroes, Cupid's Chokehold, NULL, 79.00, Null, Null, Null, 11B / A
Jason Mraz, Curbside Prophet, NULL, 89.00, Null, Null, Null, 9B / G
Carly Rae Jepsen, Curiosity, NULL, 124.00, Null, Null, Null, 12A / Dbm
Beyonc&eacute;, Daddy, NULL, 124.22, Null, Null, Null, 1B / B
Danity Kane, Damaged, NULL, 120.00, Null, Null, Null, 2A / Ebm
Katy Perry, Damn, NULL, 112.00, Null, Null, Null, 8B / C
Jennifer Lopez, Dance Again, NULL, 128.00, Null, Null, Null, 10A / Bm
Beyonc&eacute;, Dance For You, NULL, 110.00, Null, Null, Null, 10B / D
Lady Gaga, Dance In The Dark, NULL, 121.00, Null, Null, Null, 5A / Cm
Dance Mix Usa, Dance Mix Usa, Vol. 3 (Continuous DJ Mix), NULL, 128.50, Null, Null, Null, 10A / Bm
Olly Murs, Dance With Me Tonight, NULL, 82.00, Null, Null, Null, 8B / C
Robyn, Dancing On My Own, NULL, 117.00, Null, Null, Null, 3B / Db
Beyonc&eacute;, Dangerously In Love, NULL, 97.31, Null, Null, Null, 2B / Gb
Gorillaz, Dare, NULL, 120.00, Null, Null, Null, 7A / Dm
Jack's Mannequin, Dark Blue, NULL, 163.00, Null, Null, Null, 4B / Ab
Katy Perry, Dark Horse, NULL, 132.00, Null, Null, Null, 2B / Gb
Katy Perry, Dark Horse Feat. Juicy J, NULL, 132.00, Null, Null, Null, 2B / Gb
Katy Perry, Dark Horse Feat. Juicy J (Goldhouse Club Mix), NULL, 130.00, Null, Null, Null, 3A / Bbm
Katy Perry, Dark Horse Feat. Juicy J (Johnson Somerset Remix), NULL, 132.00, Null, Null, Null, 3A / Bbm
Kelly Clarkson, Dark Side, NULL, 119.00, Null, Null, Null, 9B / G
Avril Lavigne, Darlin, NULL, 89.77, Null, Null, Null, 8B / C
John Mayer, Daughters, NULL, 125.00, Null, Null, Null, 10B / D
Lights, Day One, NULL, 128.67, Null, Null, Null, 8B / C
Maroon 5, Daylight, NULL, 120.00, Null, Null, Null, 6A / Gm
Dirty Vegas, Days Go By (Acoustic), NULL, 97.50, Null, Null, Null, 8A / Am
Dirty Vegas, Days Go By (Radio Edit), NULL, 127.00, Null, Null, Null, 10B / D
Olly Murs, Dear Darlin', NULL, 124.00, Null, Null, Null, 10A / Bm
Britney Spears, Dear Diary, NULL, 126.00, Null, Null, Null, 5B / Eb
Tori Kelly, Dear No One, NULL, 84.00, Null, Null, Null, 2B / Gb
Mike Posner, Deja Vu, NULL, 96.00, Null, Null, Null, 1A / Abm
Beyonc&eacute;, Deja Vu, NULL, 106.00, Null, Null, Null, 9B / G
Gorillaz, Demon Days, NULL, 126.00, Null, Null, Null, 10A / Bm
Owl City, Designer Skyline, NULL, 80.00, Null, Null, Null, 1B / B
Shakira, Dia Especial, NULL, 125.00, Null, Null, Null, 3B / Db
Rihanna, Diamonds, NULL, 92.00, Null, Null, Null, 10A / Bm
Katy Perry, Diamonds, NULL, 145.00, Null, Null, Null, 10A / Bm
Rihanna, Diamonds (Dave Aude 100 Extended), NULL, 100.00, Null, Null, Null, 10A / Bm
Rihanna, Diamonds (The Bimbo Jones Vocal Edit), NULL, 125.00, Null, Null, Null, 10A / Bm
Ingrid Michaelson, Die Alone, NULL, 73.20, Null, Null, Null, 10A / Bm
Justin Bieber, Die In Your Arms, NULL, 86.00, Null, Null, Null, 9B / G
Ke$ha, Die Young (Dallas K Extended Mix), NULL, 128.00, Null, Null, Null, 12B / E
Ali Love, Diminishing Returns (Alvin Risk Remix), NULL, 140.00, Null, Null, Null, 8A / Am
Enrique Iglesias, Dirty Dancer Feat. Usher, NULL, 141.50, Null, Null, Null, 9A / Em
Michael Jackson, Dirty Diana, NULL, 131.39, Null, Null, Null, 5B / Eb
Katy B, Disappear, NULL, 84.50, Null, Null, Null, 3B / Db
Beyonc&eacute;, Disappear, NULL, 78.00, Null, Null, Null, 7B / F
Lady Gaga, Disco Heaven, NULL, 128.00, Null, Null, Null, 6A / Gm
Crowded House, Distant Sun, NULL, 111.50, Null, Null, Null, 5B / Eb
Rihanna, Disturbia, NULL, 125.00, Null, Null, Null, 10A / Bm
Rihanna, Disturbia (Jody den Broeder Radio Edit), NULL, 128.00, Null, Null, Null, 10A / Bm
Beyonc&eacute;, Diva, NULL, 146.00, Null, Null, Null, 11A / Gbm
Glass Pear, Dizzy, NULL, 136.00, Null, Null, Null, 6B / Bb
Jessie J, Do It Like A Dude, NULL, 139.71, Null, Null, Null, 10B / D
Lady Gaga, Do What U Want Feat. R. Kelly (Kronic Remix), NULL, 128.00, Null, Null, Null, 1B / B
Rihanna, Do Ya Thang, NULL, 87.00, Null, Null, Null, 3B / Db
Aqua, Doctor Jones, NULL, 140.00, Null, Null, Null, 5B / Eb
Paula Deanda, Doing Too Much, NULL, 70.50, Null, Null, Null, 10B / D
Jessie J, Domino, NULL, 127.00, Null, Null, Null, 4B / Ab
Shakira, Don't Bother, NULL, 130.00, Null, Null, Null, 9B / G
Tegan And Sara, Don't Confess, NULL, 115.00, Null, Null, Null, 5B / Eb
Madonna, Don't Cry For Me Argentina (Miami Edit), NULL, 127.00, Null, Null, Null, 1B / B
Gorillaz, Don't Get Lost In Heaven, NULL, 99.00, Null, Null, Null, 11B / A
Chairlift, Don't Give A Damn, NULL, 97.00, Null, Null, Null, 8B / C
Britney Spears, Don't Go Knockin' On My Door, NULL, 111.00, Null, Null, Null, 3A / Bbm
Britney Spears, Don't Hang Up, NULL, 149.00, Null, Null, Null, 8B / C
Nicole Scherzinger, Don't Hold Your Breath (Edit), NULL, 114.00, Null, Null, Null, 4B / Ab
Britney Spears, Don't Keep Me Waiting, NULL, 125.00, Null, Null, Null, 11A / Gbm
Britney Spears, Don't Let Me Be The Last To Know, NULL, 139.00, Null, Null, Null, 12B / E
The Black Eyed Peas, Don't Phunk With My Heart, NULL, 131.00, Null, Null, Null, 4A / Fm
Brazilian Girls, Don't Stop, NULL, 119.00, Null, Null, Null, 11A / Gbm
Michael Jackson, Don't Stop 'til You Get Enough, NULL, 119.35, Null, Null, Null, 1B / B
Michael Jackson, Don't Stop 'til You Get Enough, NULL, 119.35, Null, Null, Null, 2B / Gb
Rihanna, Don't Stop The Music, NULL, 122.66, Null, Null, Null, 11A / Gbm
Avril Lavigne, Don't Tell Me, NULL, 72.00, Null, Null, Null, 12A / Dbm
Gym Class Heroes, Don't Tell Me It's Over, NULL, 160.36, Null, Null, Null, 6B / Bb
Noisettes, Don't Upset The Rhythm (Go Baby Go) (Radio Edit), NULL, 120.26, Null, Null, Null, 2B / Gb
Miley Cyrus, Don't Walk Away, NULL, 85.00, Null, Null, Null, 12B / E
Mo, Don't Wanna Dance (Flip Remix), NULL, 125.00, Null, Null, Null, 7B / F
Jason Derulo, Don't Wanna Go Home, NULL, 122.00, Null, Null, Null, 7A / Dm
Lady Gaga, Donatella, NULL, 125.00, Null, Null, Null, 8A / Am
Gorillaz, Doncamatic, NULL, 127.50, Null, Null, Null, 11A / Gbm
Far East Movement, Don&rsquo;t Look Now, NULL, 128.00, Null, Null, Null, 10B / D
Lady Gaga, Dope, NULL, 127.77, Null, Null, Null, 5B / Eb
Justin Bieber, Down To Earth, NULL, 82.00, Null, Null, Null, 10B / D
Rizzle Kicks, Down With The Trumpets, NULL, 115.00, Null, Null, Null, 9A / Em
10cc, Dreadlock Holiday, NULL, 104.75, Null, Null, Null, 6A / Gm
Miley Cyrus, Dream, NULL, 118.00, Null, Null, Null, 8B / C
Shakira, Dreams For Plans, NULL, 96.00, Null, Null, Null, 3B / Db
Justin Timberlake, Dress On, NULL, 86.00, Null, Null, Null, 3B / Db
Katy Perry, Dressin' Up, NULL, 141.50, Null, Null, Null, 10B / D
Karmin, Drifter, NULL, 91.62, Null, Null, Null, 1B / B
Justin Timberlake, Drink You Away, NULL, 149.74, Null, Null, Null, 11B / A
Rihanna, Drunk On Love, NULL, 100.50, Null, Null, Null, 1A / Abm
Tich, Dumb (Reid Stefan Remix), NULL, 128.00, Null, Null, Null, 12B / E
Taio Cruz, Dynamite, NULL, 133.00, Null, Null, Null, 12B / E
Britney Spears, E-Mail My Heart, NULL, 142.00, Null, Null, Null, 8B / C
Britney Spears, Early Mornin', NULL, 95.00, Null, Null, Null, 9A / Em
Miley Cyrus, East Northumberland High, NULL, 82.00, Null, Null, Null, 6B / Bb
Paula Deanda, Easy, NULL, 121.00, Null, Null, Null, 5A / Cm
Gotye, Easy Way Out, NULL, 131.00, Null, Null, Null, 10A / Bm
John Mayer, Edge Of Desire, NULL, 133.00, Null, Null, Null, 11B / A
Beyonc&eacute;, Ego (Remix), NULL, 78.00, Null, Null, Null, 1A / Abm
Lady Gaga, Eh, Eh (Nothing Else I Can Say), NULL, 94.00, Null, Null, Null, 11A / Gbm
Lady Gaga, Eh, Eh (Nothing Else I Can Say) (Electric Piano and Human Beat Box Version), NULL, 94.00, Null, Null, Null, 3B / Db
Fischerspooner, Emerge, NULL, 148.00, Null, Null, Null, 4A / Fm
Destiny's Child, Emotion, NULL, 87.00, Null, Null, Null, 9B / G
Shakira, Empire, NULL, 80.00, Null, Null, Null, 4B / Ab
Cibo Matto, Empty Pool, NULL, 125.00, Null, Null, Null, 4B / Ab
Shakira, En Tus Pupilas, NULL, 116.00, Null, Null, Null, 2B / Gb
Shakira, Escondite Ingles, NULL, 82.50, Null, Null, Null, 11B / A
The Bangles, Eternal Flame, NULL, 100.25, Null, Null, Null, 9B / G
Jessica Riddle, Even Angels Fall, NULL, 96.65, Null, Null, Null, 8B / C
Miley Cyrus, Every Rose Has Its Thorn, NULL, 75.00, Null, Null, Null, 6B / Bb
Backstreet Boys, Everybody (Backstreet's Back), NULL, 108.00, Null, Null, Null, 3B / Db
Backstreet Boys, Everybody (Headshotboyz Remix), NULL, 129.00, Null, Null, Null, 3A / Bbm
Avril Lavigne, Everybody Hurts, NULL, 101.50, Null, Null, Null, 6A / Gm
Neon Trees, Everybody Talks, NULL, 77.50, Null, Null, Null, 4B / Ab
Tears For Fears, Everybody Wants To Rule The World, NULL, 163.70, Null, Null, Null, 6A / Gm
Avril Lavigne, Everything Back But You, NULL, 130.00, Null, Null, Null, 11B / A
Beyonc&eacute;, Everything I Do, NULL, 80.00, Null, Null, Null, 9B / G
Crowded House, Everything Is Good For You, NULL, 121.23, Null, Null, Null, 10A / Bm
Britney Spears, Everytime, NULL, 109.50, Null, Null, Null, 5B / Eb
Chairlift, Evident Utensil, NULL, 103.68, Null, Null, Null, 8B / C
Whitney Houston, Exhale, NULL, 138.00, Null, Null, Null, 3B / Db
Ellie Goulding, Explosions, NULL, 96.00, Null, Null, Null, 7B / F
Christina Aguilera, Express (Burlesque Original Motion Picture Soundtrack), NULL, 107.00, Null, Null, Null, 3B / Db
Gotye, Eyes Wide Open, NULL, 139.00, Null, Null, Null, 7B / F
Miley Cyrus, FU Feat. French Montana, NULL, 95.00, Null, Null, Null, 9B / G
Souldecision, Faded, NULL, 108.00, Null, Null, Null, 10A / Bm
Rihanna, Fading, NULL, 88.39, Null, Null, Null, 2B / Gb
Justin Bieber, Fall, NULL, 83.00, Null, Null, Null, 1B / B
Crowded House, Fall At Your Feet, NULL, 102.50, Null, Null, Null, 5A / Cm
Will.I.Am, Fall Down Feat. Miley Cyrus, NULL, 127.00, Null, Null, Null, 4B / Ab
Avril Lavigne, Fall To Pieces, NULL, 89.00, Null, Null, Null, 8A / Am
Avril Lavigne, Falling Down, NULL, 117.00, Null, Null, Null, 10A / Bm
Chromeo, Fancy Footwork, NULL, 130.00, Null, Null, Null, 4A / Fm
Chromeo, Fancy Footwork (Crookers Remix), NULL, 130.00, Null, Null, Null, 4A / Fm
Mariah Carey, Fantasy, NULL, 102.33, Null, Null, Null, 9A / Em
Rihanna, Farewell, NULL, 80.00, Null, Null, Null, 9B / G
Alphabeat, Fascination, NULL, 194.00, Null, Null, Null, 11A / Gbm
Lady Gaga, Fashion, NULL, 118.00, Null, Null, Null, 6A / Gm
Lady Gaga, Fashion!, NULL, 117.00, Null, Null, Null, 9A / Em
Gorillaz, Faust, NULL, 170.00, Null, Null, Null, 7A / Dm
Justin Bieber, Favorite Girl, NULL, 88.00, Null, Null, Null, 10B / D
Janet Jackson, Feedback, NULL, 115.00, Null, Null, Null, 12B / E
OneRepublic, Feel Again, NULL, 139.24, Null, Null, Null, 7B / F
Gorillaz, Feel Good Inc (Noodle's Demo), NULL, 138.28, Null, Null, Null, 2B / Gb
Gorillaz, Feel Good Inc., NULL, 138.50, Null, Null, Null, 3A / Bbm
Will.I.Am, Feelin' Myself, NULL, 96.50, Null, Null, Null, 12B / E
Melanie B, Feels So Good, NULL, 85.00, Null, Null, Null, 9A / Em
Beyonc&eacute;, Fever, NULL, 71.64, Null, Null, Null, 4B / Ab
Regina Spektor, Fidelity, NULL, 93.00, Null, Null, Null, 8B / C
Jason Derulo, Fight For You, NULL, 89.00, Null, Null, Null, 8B / C
Christina Aguilera, Fighter, NULL, 94.50, Null, Null, Null, 9A / Em
Ellie Goulding, Figure 8, NULL, 74.00, Null, Null, Null, 6A / Gm
Enrique Iglesias, Finally Found You, NULL, 128.00, Null, Null, Null, 12B / E
Katy Perry, Fingerprints, NULL, 150.00, Null, Null, Null, 10A / Bm
Rihanna, Fire Bomb, NULL, 76.00, Null, Null, Null, 7B / F
Owl City, Fireflies, NULL, 90.00, Null, Null, Null, 5A / Cm
Owl City, Fireflies (Remix) Feat. Jay Burna, NULL, 102.80, Null, Null, Null, 5B / Eb
Katy Perry, Firework, NULL, 124.00, Null, Null, Null, 4B / Ab
Justin Bieber, First Dance, NULL, 137.00, Null, Null, Null, 1B / B
Miley Cyrus, Fly On The Wall, NULL, 144.00, Null, Null, Null, 5B / Eb
Rihanna, Fool In Love, NULL, 112.24, Null, Null, Null, 6B / Bb
Lisa Loeb, Fools Like Me, NULL, 110.00, Null, Null, Null, 10B / D
The Script, For The First Time, NULL, 87.00, Null, Null, Null, 11B / A
Stevie Wonder, For Your Love, NULL, 134.00, Null, Null, Null, 11B / A
Selena Gomez, Forget Forever, NULL, 126.00, Null, Null, Null, 11B / A
Miley Cyrus, Forgiveness And Love, NULL, 99.50, Null, Null, Null, 8B / C
Avril Lavigne, Forgotten, NULL, 132.00, Null, Null, Null, 5A / Cm
Drake Bell, Found A Way, NULL, 130.00, Null, Null, Null, 4B / Ab
Kate Nash, Foundations, NULL, 84.50, Null, Null, Null, 8B / C
Kate Nash, Foundations, NULL, 84.50, Null, Null, Null, 8B / C
Crowded House, Four Seasons In One Day, NULL, 89.28, Null, Null, Null, 9B / G
Avril Lavigne, Freak Out, NULL, 80.00, Null, Null, Null, 4B / Ab
Britney Spears, Freakshow 7, NULL, 145.00, Null, Null, Null, 2B / Gb
Beyonc&eacute;, Freakum Dress, NULL, 99.00, Null, Null, Null, 3B / Db
Kirsty, Free Of War (Wideboys Dub), NULL, 128.00, Null, Null, Null, 12A / Dbm
The Cure, Friday I'm In Love, NULL, 136.00, Null, Null, Null, 6B / Bb
John Mayer, Friends, Lovers Or Nothing, NULL, 67.00, Null, Null, Null, 11B / A
Britney Spears, From The Bottom Of My Broken Heart, NULL, 150.00, Null, Null, Null, 9B / G
Tegan And Sara, Frozen, NULL, 119.50, Null, Null, Null, 5B / Eb
Avril Lavigne, Fuel, NULL, 104.50, Null, Null, Null, 10A / Bm
Miley Cyrus, Full Circle, NULL, 145.00, Null, Null, Null, 6B / Bb
The Beach Boys, Fun, Fun, Fun, NULL, 156.34, Null, Null, Null, 5B / Eb
Kona, Future 98 (Speed Garage Mix), NULL, 128.00, Null, Null, Null, 3B / Db
Owl City, Fuzzy Blue Lights, NULL, 120.00, Null, Null, Null, 2B / Gb
Miley Cyrus, G.N.O. - Girl's Night Out, NULL, 151.00, Null, Null, Null, 8B / C
Lady Gaga, G.U.Y., NULL, 119.00, Null, Null, Null, 4A / Fm
Rihanna, G4L, NULL, 87.71, Null, Null, Null, 5A / Cm
Chairlift, Garbage, NULL, 119.68, Null, Null, Null, 9B / G
Britney Spears, Gasoline, NULL, 120.00, Null, Null, Null, 2B / Gb
Karmin, Gasoline, NULL, 156.00, Null, Null, Null, 3B / Db
Boyzone, Gave It All Away, NULL, 75.00, Null, Null, Null, 1B / B
Grimes, Genesis, NULL, 166.00, Null, Null, Null, 3A / Bbm
Regina Spektor, Genius, NULL, 98.75, Null, Null, Null, 4B / Ab
Teddy Geiger, Gentlemen, NULL, 82.50, Null, Null, Null, 5B / Eb
Karmin, Geronimo Intro, NULL, 144.62, Null, Null, Null, 9B / G
Britney Spears, Get Back, NULL, 116.79, Null, Null, Null, 10B / D
Beyonc&eacute;, Get Me Bodied, NULL, 96.50, Null, Null, Null, 5A / Cm
Britney Spears, Get Naked (I Got A Plan), NULL, 115.00, Null, Null, Null, 10A / Bm
Ciara, Get On The Dance Floor, NULL, 135.00, Null, Null, Null, 12A / Dbm
Kylie Minogue, Get Outta My Way, NULL, 128.00, Null, Null, Null, 11A / Gbm
Jennifer Lopez, Get Right, NULL, 97.00, Null, Null, Null, 8B / C
Jesse Mccartney, Get Your Shine On, NULL, 103.00, Null, Null, Null, 2B / Gb
Will.I.Am, Gettin' Dumb Feat. Apl.De.Ap &amp; 2NE1, NULL, 130.00, Null, Null, Null, 9B / G
Beyonc&eacute;, Ghost, NULL, 146.00, Null, Null, Null, 2A / Ebm
Fast Food Rockers, Ghostbusters, NULL, 128.00, Null, Null, Null, 10A / Bm
Rjd2, Ghostwriter, NULL, 94.00, Null, Null, Null, 3B / Db
Britney Spears, Gimme More, NULL, 113.29, Null, Null, Null, 10B / D
Britney Spears, Gimme More (Kaskade Club Mix), NULL, 126.00, Null, Null, Null, 10B / D
Britney Spears, Gimme More (Paul Oakenfold Mix), NULL, 125.00, Null, Null, Null, 3B / Db
Britney Spears, Girl In The Mirror, NULL, 146.00, Null, Null, Null, 10B / D
Florence &amp; The Machine, Girl With One Eye (Bayou Percussion Version), NULL, 200.00, Null, Null, Null, 8A / Am
Neil Diamond, Girl, You'll Be A Woman Soon, NULL, 110.50, Null, Null, Null, 7B / F
Icona Pop, Girlfriend, NULL, 129.00, Null, Null, Null, 7B / F
Avril Lavigne, Girlfriend (Radio Edit), NULL, 79.00, Null, Null, Null, 10B / D
*NSYNC, Girlfriend (Remix-Length Edit), NULL, 125.28, Null, Null, Null, 4B / Ab
Miley Cyrus, Girls Just Wanna Have Fun, NULL, 73.32, Null, Null, Null, 8A / Am
Cyndi Lauper, Girls Just Want To Have Fun, NULL, 120.50, Null, Null, Null, 2B / Gb
Far East Movement, Girls On The Dance Floor, NULL, 120.00, Null, Null, Null, 4B / Ab
Madonna, Give It 2 Me, NULL, 127.00, Null, Null, Null, 12A / Dbm
Timbaland, Give It To Me, NULL, 110.62, Null, Null, Null, 4B / Ab
Shakira, Give It Up To Me, NULL, 116.00, Null, Null, Null, 4A / Fm
The Ready Set, Give Me Your Hand (Best Song Ever), NULL, 126.00, Null, Null, Null, 2B / Gb
Demi Lovato, Give Your Heart A Break, NULL, 125.50, Null, Null, Null, 2B / Gb
Gotye, Giving Me A Chance, NULL, 109.00, Null, Null, Null, 4B / Ab
Ingrid Michaelson, Giving Up, NULL, 96.00, Null, Null, Null, 9A / Em
The Wanted, Glad You Came, NULL, 127.00, Null, Null, Null, 6A / Gm
Fergie, Glamorous (Album Version (Explicit)), NULL, 131.00, Null, Null, Null, 8A / Am
Fergie, Glamorous (Uk Radio Edit Version), NULL, 131.00, Null, Null, Null, 8B / C
Ingrid Michaelson, Glass, NULL, 91.80, Null, Null, Null, 10B / D
